video_id,category_id
7olWwQrYCZk,24
7omx1_Zi0JA,24
7oveAHy8WyY,2
7oxlCKMlpZw,24
7oyt3c9PfT0,17
7p0V0LE9Avw,10
7p8Edk23dRk,20
7pPZjiPx0eI,24
7pPsE1TeFuw,17
7pSqk-XV2QM,27
7pT5BxDLK9s,10
7pdOej4nvPM,24
7ptqeL6QGGo,23
7py7NMMhE_M,28
7pz-a7FHXW8,17
7qEmVvqjKiQ,20
7qMVsyF_yDA,28
7qNMcg-l9WU,2
7qOsoyx7bdY,20
7qRzazSz-VE,20
7qeTp59iDaw,20
7qrlCLbGigc,10
7r1yyvTkgzY,2
7r7_TeiD4hY,10
7rFpCpK0WUo,24
7rIJNT7dCmE,20
7rQvfqoLnmw,20
7rSNOU_T7mg,20
7rXOI3ykqgc,10
7rXSXZLZNu0,22
7rjC_dtdWVY,24
7rlwxSPUcQk,17
7rzyGHN5_1s,22
7sCVXk_CHos,25
7sQIVAt8UqI,20
7sR4MV2puQQ,10
7saoOgDoz18,20
7slxbYw3J0M,17
7tDS-H1X9L8,20
7tHFCjS6byM,17
7tUYGOBfSmw,24
7t_f2OR6gDM,10
7titO4JWNKk,10
7tyR14Ccw8Q,24
7u0lD0WsgSc,2
7uHxzwfAQcY,17
7uWfp7NkSKs,26
7u_cm5b1s7Y,27
7uiQgO8R25s,24
7unf6YmsSJs,20
7uxu4Z2HAnA,10
7uybRvy2sj0,24
7uycGIpw0kE,1
7v-1LR9aNxc,24
7vHa7TAeIYs,10
7vPxS5GM_IU,22
7vR2lPExR00,24
7vgDBEfI28U,24
7vlmc5E7RCU,17
7w-U0IxaZo0,20
7w-oBNyshTU,24
7w5tKl-8f8Y,24
7wVXO3Z7q2k,20
7whb6qdbdlA,10
7wn30xeRfIQ,23
7wpxSKrd77Y,28
7wsH2mPlYBA,24
7x0_sC37YEQ,24
7xCovfRX2R4,25
7xMKSh3GF9c,20
7xPQ7fpWs-M,17
7xR_qj7VMTI,20
7xoy0n-zxfk,17
7xsIN7sIiwA,17
7xtQLJHg1Qk,17
7xzabpwDFzo,22
7yA9kLs3O2o,17
7yFvXkZgZE0,20
7yMkkzd3Mq8,27
7yTu0EsfGKY,17
7yYacZ9BXWk,20
7yt4QGzPwWw,24
7z66fmeMznE,17
7zZbAaN3Qq0,24
7zaGrcmpkmI,24
7zbt4zliK4c,22
7zcqy6hjqUk,10
7zw4vb23glY,10
8-9AkIJHC2c,22
8-C1BrrYcLo,17
8-Cz_uG2OUM,24
8-Jv2ucUbCg,20
8-LN9xU9lLQ,20
8-PZoB-wRt8,17
8-qbx5X9qeM,20
8-sGn9L0IcU,23
803suy4vR_A,24
80WvAnsHOdM,10
80XEYHlNgqY,26
80oyG1Vl1Vc,19
81A14JTZXdY,17
81SeeIxEunw,1
81VKD7UMlKo,17
81YXfTH6Kh0,1
81tHg5OVxrQ,24
81wyj65SJIo,24
81zgGhy8nDo,24
82QDsXhly8k,28
82VDa2UUyYU,17
82_DaXgGap0,22
82fCROlKiXQ,20
82ow-40nsjk,28
832lIAveVKI,24
834_wXbY3Aw,23
83GcqJN596g,23
83It8CBRaO8,22
83KwPCPtmzg,24
83jSX2y2vd4,24
83o8_ZuKMik,24
83tnom_Sq1g,22
83yXCMHGr9A,23
840VUx6fm8w,1
84FatKnHhJI,28
84Nct_Q9Lqw,28
84TEDcT3BHU,17
84ZzL0UIYmo,20
84lFVHe29SU,17
84lMEGPUmi4,17
84rLp9o0HoI,20
84swXWscy6w,24
84v-cmhxm0g,10
84vxwftDWow,24
84xW1xHOF-I,10
850vKvcBsGE,24
856_pQr3x7Q,10
85PvUNmRgW8,24
85SLWPnIW8k,23
85_uFm1R5TA,10
85aITdWIQUQ,25
85n4cnNAXeI,10
85wPMolkAt4,24
860T3WYvyoc,17
86DOubKJGgM,22
86ELekSp6hA,17
86RL3kRbksQ,10
86_ko68U-zA,24
86bvOjdwIfA,17
86dXQ2G5N8E,20
86edQauL7J0,23
86jHR4uDPSY,24
86wT56ROYHo,20
873q9UfqT2s,22
87F-Ind9BaQ,1
87FM6fgAMgo,28
87ipF5E1dmc,10
87lWco0ChoA,22
88D126rXqb0,17
88TbtCW9zVw,2
88bnUXuNOp4,22
88fWUZhYb04,28
88jaOGIXnnc,10
88kLQ_4RvZY,24
890K0i-hqfY,19
894lpym1FCw,20
895AKrvz_AI,2
89CPpf4wAZw,22
89GEiE6HaKs,20
89PDADkT-ok,1
89QBFf2WxVA,10
89bwKKKjj5w,28
89gkCNQAtNA,23
89hJPNSNlFM,10
89lzERjtwqE,17
89wBCZ5lQuM,28
89yeP3x9ACc,24
8A50Efs5Q7M,26
8A65JzDltY4,25
8A7_6x2A8hs,22
8A9kC8bkc-M,24
8AJCf-NbxGM,24
8APJv1oJOhs,10
8APZIVR39hQ,23
8APcp2vXv0M,17
8AlihXsl7Rs,23
8AqqQ6i_nmM,26
8BHPnGm9cNo,24
8BI3I-9Cz6A,17
8BXIzrqkCfo,10
8BaYf8yGHgI,25
8BbYFM4Hgxs,17
8Bc0Ff2nhww,17
8BlQPORtSsQ,10
8BoVXtJU39E,17
8BvevMKcXmc,2
8C0G156tzd8,26
8C0VJm2lR0Q,17
8C3Z9n2Wqww,24
8CGnSiUwr7s,22
8CqBKYZOVkU,20
8CvGI0HoFP8,20
8CvhbUcFxUI,2
8DT0K9ijyrI,17
8DfkGx6nxOk,22
8DwUggq8P8Y,24
8E0M-dBtoJA,22
8E1YoaAQ2m4,23
8EKw2_JYSTM,10
8ESbm1ob1Gk,20
8EVUrD1etHs,22
8E_lL3Q8NMY,24
8Ec6cBhBKjs,26
8EisGrIHH04,10
8Enm_vFv6BY,24
8EpcKXbkmcU,10
8Eq-2hA4AA4,25
8F1J51GSPYY,24
8FGGOAJVV80,24
8FSYNzlPrkE,17
8FX9CGbXxkA,17
8FXhDZ5Upks,28
8Fa4pAzZhWk,10
8FdTCEKMhxQ,24
8FfjQBGb7QA,23
8Fy7jtvNYKI,24
8G-FKgXqowA,17
8G-uXsBU-68,22
8G2DCcgeFxc,23
8G9SyBNdxfI,20
8GNddMuwj8g,1
8GOEGsrIi68,17
8GWzH0KdAE0,26
8GYRkD5sYL0,17
8GfyslUeiXo,24
8GjVfaQDsZ4,26
8H6t8MZH0mk,20
8HA9U9wYRwU,26
8HAR3QBuiiU,24
8HE3dOancVI,10
8HLvVxJdbYI,22
8HSovVjqlhM,20
8HWsY11tSD8,24
8HXgfd6l7-4,17
8HjAsAl7DcU,24
8HjxqrZrZR4,10
8Hv9oa28Ouw,26
8I5m5E0fEfc,17
8I7ouCZQuO0,17
8I8Vxvu2uJs,10
8IBg0D5aUhs,20
8IBulxbh0s4,22
8INuFvTF5HU,23
8IaztruPKTA,10
8Ib-PA03ZPU,10
8IcBlTwQNM0,24
8IdwtKlXZB8,17
8Izb-Q36btQ,24
8J0H0gbtqZk,24
8J4oty0Ey9M,22
8JKWwqOpthA,24
8JKoFCUaUbY,1
8JWqlDxEQps,20
8JcrX9qQh10,1
8Jrnjm1ZYwE,24
8JrpOFWczLs,10
8KEtFdVpFZQ,22
8KLCadalvfQ,24
8KMN1EA1OtM,17
8KQ59cGVe-Q,2
8KWMwl-Qd0E,20
8Kfx2fANELo,24
8L4R8MWjDtY,20
8L5D4oJvp80,19
8LhINyxgPuo,17
8LjgRfyDEDc,24
8LqIYvy5jhs,10
8Lyf6PipuIg,10
8M0g_Visfkk,22
8M0yETY_5_A,17
8M3WUaeIbOk,10
8M860cVM1H4,10
8MCOQOonu8w,22
8MDSn9fwkw4,23
8MDnEIV5Tec,17
8MHFy9f_q0E,1
8MHSAEfICgU,10
8MJGmDN9tXo,17
8MYBDex7QF8,17
8Mc6zZxBTLA,17
8Mk4Uykq5I8,1
8N2QSM_s3Zo,17
8N2j8DqCLO8,17
8NJ4G6o5dEo,17
8NYiO_0xLcE,28
8NhEv0xD5n8,23
8Nj94VV9wsM,28
8NjCICl7dDo,20
8Nn_Z8p-WJ0,20
8NotIDOIPnc,10
8Nr679yjrsg,24
8O2VIuzetSM,24
8O6UEglUuck,10
8O8i2IJMGWA,24
8OB9uAvylWY,20
8ODPh8WO6Sk,24
8ODyHsLurEE,1
8OHivLYF1Ww,22
8ONAoSVmfhU,10
8ORKVOF1XoU,10
8OSRMCLaKHc,10
8Oh385wguT8,20
8OqTyyGs7kI,24
8OqZCYjIRWc,17
8P4dwfhV-tM,10
8P84rrWlTrE,10
8P8sAhYF3hc,22
8PUQHkkUN8Q,20
8PbhGt8XxSM,20
8PdALnrD05Y,26
8Pga3brliIw,20
8PgpdnVUJmo,28
8Q0PTzA4wrA,22
8Q31jeIPi7g,17
8Q7JDYg-LI0,10
8Q7nnb4SITQ,26
8Q8BVrGde1Q,17
8QA6OaZ8XMs,20
8QGr8b4Z40U,23
8QcmHXWUoVc,24
8QdkUAPvT6k,17
8QsH_xPQFqM,24
8R7M7-Q2eNk,17
8RAYyfWHubg,24
8RC7DO4dGKE,20
8RHKqJHzEU4,10
8RTpsLOCcDA,25
8RfKt5qxOuY,24
8RvAKRoIDqU,10
8SMZGBfRO_Q,10
8SMgn16qVI0,28
8SQKg-ao3_w,23
8SX2LL0JOJk,22
8Se20lUwjXo,24
8SgnboTY0C4,26
8ShSYCyplTk,20
8Syq6m1CKrU,24
8T39OBNaNzU,26
8TDGswQSu7Q,26
8TLmbJSCGeQ,1
8TNusrMIdIQ,10
8TTQQveTtTM,25
8TV_mdnkan0,17
8TsTM0QuVQ0,24
8TsWkuWWXgc,10
8TxW29wryYM,10
8U2f2EkB6Yg,17
8U8Ck1ZwsKg,2
8UBlb8G0p4U,17
8UlQJQNCiIE,24
8UmsfXWzvEA,27
8UvWQGDW58E,22
8UvYexEDJLk,20
8UwVBDfgc_U,23
8V26GR8XAAA,22
8V5wjfAS3Do,17
8VAjCCDGVAM,22
8VD9HJkHENI,17
8VF7gCRhC1o,10
8VOfIjjxxtY,24
8Vc3r3r7kJg,10
8VcDQZiNZ2M,24
8Vuobp-OD3M,20
8W-Edrjvo2s,17
8WBfyjt7rP8,17
8WJw1_PgSig,26
8WW-YC7_tws,24
8Wbay1uNMm0,25
8WdpC4wY7kA,24
8X2xJ4CKaQk,24
8X56CrheLeY,10
8XUDSIxQRU4,17
8XXJAIa5bgA,25
8X_LPBvzRQE,1
8XcC6OiVJTA,10
8XckUAcsD3o,20
8XergFX6kQw,26
8Xj22cjdxso,26
8XmTbf14EYY,24
8Y2viGWYKfY,24
8YK-_tH317k,28
8YLTp4usGVM,10
8YYiyj2XIYE,17
8Y_NXBHm92w,25
8YebxvylCo8,24
8YjFbMbfXaQ,24
8YtKN-AsOnU,28
8Z6oeP76WRA,10
8Z98_6zuauk,17
8ZAx007FlLI,20
8ZGmDBgahSw,17
8ZHUGUtR0bg,10
8ZKzx1C4-DY,22
8ZUmGj5fMbQ,20
8ZgFXXY3bu0,24
8ZlqkeyrWVM,17
8ZuXvEX_N6A,17
8_BpBBd-oQY,1
8_je_u4d9dU,22
8_knSRZJVRc,20
8_tMRvpzDVc,10
8a2ezAX65UM,10
8a7L0bFuE3o,24
8a_yW4PCqv4,24
8abCVcJkOb0,2
8aeM2BR_GpM,24
8aiXDAR7Hyc,24
8asvgGk05ZI,24
8bF8xwAmnbg,23
8bNmRIPCdLY,2
8bRZ5m_PWDU,2
8bhx7bEiZu4,24
8bjJrCL9UUU,24
8bxT98j2T8Y,10
8cGNCWiNo9E,23
8cWX30XaqBc,24
8cXDE88rj9g,10
8cYMFN8CRoM,10
8cfL6UbItDk,25
8d34wOwFr0E,17
8d5d_HXGeMA,27
8dAqV6pNaaU,10
8dCSDdwtnQY,17
8dCuSBJtZlk,25
8dCveO3-MYI,17
8dFIKNZ6X2k,10
8dFUot2mg50,20
8dP0r5OtRnI,17
8dRYMmpWvtM,22
8dWHq_Ddc5E,17
8dxhSgzIiBg,17
8e0_cAOmjyY,25
8e7K5M7J-3o,17
8e8u5IlFqZo,24
8eBzunFJG1M,20
8eNNJESKjrE,28
8eNcqqvVyxI,17
8egszLpKMWU,27
8enojiJCD00,15
8f-YvNffXb8,23
8f1TrCvhkNc,24
8f5ljWn_DcY,24
8f5yYsZa4hg,20
8f9p3_FNKuM,10
8fQ4WJ4e0Ag,22
8fUGbilT5MQ,26
8fWYUP_cdzc,27
8f_Y7b5iiTc,10
8falOvLiB1o,17
8fauaHhAzNw,17
8ff5QH5mNwE,17
8fortZHY2BM,10
8ft-BcF-BSc,17
8ftOLo48GMM,22
8g18jFHCLXk,1
8g6Af4gN8p8,22
8g6PNH3YGGE,24
8gDoW3X3MG4,25
8gXQsAea26I,24
8ghEl_ibLiI,1
8giBPUpzKRw,10
8gsyMtaBelc,26
8h34131ZTzA,17
8h3QNkTo07c,22
8hIxZ66DLgk,26
8hMbObutgwQ,17
8hbZ-GIwiRs,24
8hrqFEVGITM,20
8hx9vBHgkrg,17
8iCWUvHMPxQ,24
8iIjxlk6BvI,24
8iJNpUwjEgM,25
8igcwoOn7mM,24
8ih2BxrgV4I,10
8ioYLUpfBpc,17
8irM5QFkr6Q,10
8j7we4w9YP0,24
8j9OzVmzExQ,25
8jeAOfs4d64,17
8k3V8OVQR0s,28
8k77wZl5g_M,17
8kDVN8Yl2Rg,24
8kLAGblVlMM,22
8kVXGfKIk9I,20
8kdQUIO_fmo,17
8l4a_tJqAOw,23
8l6KCQSpOeM,17
8l8cfvk8apU,23
8lIDS-IjGxw,23
8lJ6G5-00Ss,27
8lMgVv11HJs,20
8lPq3ADiV9k,17
8lTXjDH9X8U,24
8lcDePtgjS0,20
8lkPxRKUgAI,22
8lkam88qeZw,10
8lnI-PENwSA,10
8ltyGAsDzfA,17
8lxDUEgGly4,2
8m33LsTAM2g,24
8mIRwf-sZrw,24
8mZ0Zq7GaG0,22
8maofAPvkJM,24
8meMM3IuiWE,17
8moZaaNqhV8,20
8mrNEVUuZdk,23
8nEbNJZ37zs,22
8nWP_Ny0Tn0,20
8nx3xx5HMm0,25
8o-UEZ9RGbc,20
8oJYmOZSNRg,22
8oKYK1MPwhM,23
8oNwrAThObA,24
8oSP7Tk5h94,17
8oTpT_r2rwo,10
8omllHcZkCw,24
8owBJKaOS1U,10
8pPj9i2ZoJ4,17
8pZS9P-ah4A,22
8pb8ugjPNKA,17
8pdCmZNLXpU,28
8phM1_ODAIE,17
8pkygNpI6ng,17
8pl8Rai0OWM,24
8psVd4AIYjo,24
8pyFHrXUTck,23
8q4AkXgjdGg,10
8q8LsYbDCmM,24
8q8a3uQzdsE,24
8qFBUUN9N34,10
8qTKeGI3iis,10
8qat7WBzMWo,24
8r1D-vNUWsg,26
8rAErOe1O4M,24
8rBCqWND8Wg,22
8rR3fjPkpyc,24
8raeFZairI0,26
8rgTphiVEZ4,20
8rhMnFocaVw,24
8rixkGsJ7ss,24
8rwqa9aG2y8,24
8s-S7SuQ-8g,10
8s2DViOOElA,10
8s5V7RGblH4,1
8s7NmMl_-yg,28
8sAKC90Ol1k,10
8sGdB5uBm5E,25
8sSXkiwf5rA,20
8sXGgdKoZmQ,10
8slNNhfalZY,25
8soIgHUOOTU,22
8sxsox1i1XY,17
8tCnNjzFgWI,17
8tJWit1Lxp0,20
8tPxYhAescU,23
8tWCnIscPEw,17
8tZ7cg4D_z8,22
8tedJBXIXNY,24
8tfPcZpn8HY,24
8tpUcNPWKGQ,24
8tx61IsV_40,24
8tze9Z33K5A,22
8u8RgUgIXVM,17
8u8SCv6qI-M,17
8uBWFEybhRg,28
8uOLlpyZDlA,25
8uVhpW1c544,10
8ucd2DHUAMM,24
8uhBBp99_hg,17
8vQT8jHIPzo,23
8vRyc0lTpiY,24
8vaZaO8z1lo,20
8veO-sclnYU,17
8vqFjowJ7k8,24
8wFwIPz_xNE,1
8wQRKMKpW3U,22
8wVcgoYjx2A,24
8wVwfwuqN1E,20
8wWaq-104-c,10
8wg2xzXPIgc,10
8woFfYUjd54,17
8x8_AqZ-Q_s,17
8x8ebzSu9dE,20
8xD_0gysojk,24
8xEx5JihzJc,2
8xGYKVIolPQ,10
8xY7-GbHqaU,26
8xZqsdb3hso,10
8xjE0cGsFHY,10
8xnF0CW7EaQ,17
8xouKr3jGzA,10
8xrvTbnEM50,17
8y9QnS_tMkY,1
8y9fDzlt21U,17
8yAMDo3XDuU,17
8yAscSQoTgQ,10
8yCW-HMbJIQ,10
8yFz9PhtC88,24
8yLGSw1uOq4,24
8yNkBic7GfI,1
8yPljV9v8pE,23
8yWIK47p9jc,25
8yZvSD32NzU,20
8yej--d_y8A,20
8yplCwsZ6-Y,17
8yqpfLLG_vQ,22
8ywgSra3d70,19
8z8ycbMvpq4,20
8z9jJh1yHAg,26
8zSY6zYILVY,24
8zb92v5Vz40,28
8zcqf6he7rI,28
8zulIW6FYPs,22
8zwMK_RQgUc,22
9-65R77IfyM,20
9-6STGzbx6k,10
9-AFbA99Ebs,17
9-BvNxULXcA,24
9-GJFE5XK2U,20
9-QYzSLRQOQ,10
9-RKG7z8BzI,24
9-_fs3bY21M,24
9-oW7F9T9IE,26
9-yRP6heXgU,23
903L1CQcnsw,1
90KETrQO7sY,10
90Mb0sGociQ,23
90RHPvyEhiM,22
90V1Jds1uKI,23
90cfdknZvS8,25
90gwPf3783k,1
90hfvkymXYc,23
90mwhuwIQco,10
90uZG673lJk,17
911ONT8rIDY,17
91D1H29rToQ,10
91GEPB1jRIQ,23
91I8vGmiYP4,23
91VRyTvjoX4,10
91VymjcflEY,24
91vECNhvmMY,10
921D3sMqffI,20
9226sg_X3QQ,2
92MSMP3V-Fk,23
92M_Y0E9Hh8,20
92THP7D906o,17
92WQjz9qStQ,20
92cjFZzTuVM,26
92hH0hbf6ug,23
92nG8EfzsVI,17
92pRUgs7zbA,17
92shCcM8bus,20
93ByJ2dZEE4,24
93UpSHztaq0,10
93ZTC_04gt4,28
93cRqf8IXwo,20
93qo-YWSdQE,24
93rvebnl-_U,25
93uEGbM4gt4,26
93xaNw4n-TY,10
94JBhbeTiMI,24
94RYUr3wFJA,28
94RsbFlG3WU,2
94eqq_wZdYM,24
94l272tK_Xk,24
94svjp5iIe4,24
955R_RzdT48,24
95_b30Zg21Q,22
95yZkZOEk8k,24
96-Bu7rG9cQ,24
96MN5IyhcDA,2
96gPMs98UsM,20
96zp9Go1xGM,20
973HvO9xTgY,24
97LOvGao4Co,24
97Z3qSSbwkY,23
97sI2IX4t_s,17
98-IPARPv7U,20
986SxWVuoJI,1
98C7V6xfQWw,24
98JGfgnXE1E,10
98ko0O_lR5M,17
98nAsMYucv8,10
991WEUcdXoo,24
998ETDIPUtE,17
999431spLqI,22
99Msm2gMZRk,2
99gdVje26jk,2
99o-LDiSevY,22
99pc77PSljg,22
99vdZNk27ME,10
99z7VmPmQIw,24
9A2pr6TQ0-8,1
9A8CGxLKnpU,20
9ACbXnnwJU8,20
9AKTrlXzsnI,24
9AecsACtkB4,25
9Ag-s1c7R0E,17
9B0Sjva5rIo,17
9B45wdu4M2E,17
9BDq998Ki8M,24
9BLUWpDBABA,10
9BXsEHtWQRo,17
9Bdeki4h2h0,17
9BtE3h2bjF4,20
9BvPjtUbSDc,17
9C0l31YcahQ,1
9Ch4m2kiTdw,23
9Cij88XgNlI,20
9CjSGvoEt7c,24
9Cm8D1L1IzQ,24
9CnFeej5fLc,24
9D3saWNbQ2k,17
9DCmaGXeSbs,24
9DJkWjDFEcA,24
9DOVGar2HK4,20
9DP2HVAzj3E,24
9DU2Y-Er6Hw,10
9DWKcRA9oTI,17
9Dx74r5OLZs,17
9DxUZmRdO3c,20
9E8wMTL7OJ0,10
9EBKgv9g3Bo,17
9EHDXxahx-k,23
9ELyfj8NcjM,10
9EUAZvJajIU,22
9ElWZKIK72s,26
9EmhcaTY7_I,20
9F1-uYFA_3E,22
9F6IZiGJCzI,17
9F_bc6vNsK4,24
9FfOpHwI8ZI,22
9FiDX-Fdipg,24
9FrnNTyOAes,26
9Fy5odgnMI0,24
9G62MZEh_1s,10
9G6_PKH0NVk,28
9GAUo8eUXeU,2
9GF_PT1oNR4,22
9H_368c2Hzw,10
9I0UYXVqIn8,28
9I5B5Sv_tOY,10
9INdCVKEeqU,17
9IWBvZ9iuUE,24
9IZ8JXNn7Js,17
9IePFn8gn3A,10
9Ihtbm8Ztrg,25
9Iy08NHw_FQ,23
9J6lIxR11bU,17
9JM-CM-eRnk,25
9JMCuUbQEjA,20
9JOyTf1q6gE,10
9JQeSYs-ouU,24
9JTOwmM3Ta0,17
9J_FQUUiS0M,17
9Jl5qPRORgE,17
9Jmvh77MF_U,24
9Jo6C-msJgM,20
9Jvx4k87M_8,10
9K9mZtNgrIQ,10
9KHDEUUf354,1
9KIzhT0cTJs,24
9KLwOzhrRBw,24
9KMnU-I5m0o,28
9KQ2U-azaZc,24
9KR2N_Q8ep8,2
9KWvZ-jCyqg,20
9KapEXWynrA,24
9KeoEbZfEFM,17
9KgJDGLcWmw,22
9KtFn1hCzNg,24
9KuBzafhx6A,22
9L3aw9PfDpw,10
9LMr5XTgeyI,27
9LVTHBfKSVQ,20
9LWSUshJcEA,15
9LY32imTuio,1
9LZpsyf_228,24
9L_hm5CVcKc,10
9Lhbm87KmOc,24
9M3dUijqQGY,23
9MeGxZ7y3FM,17
9MnBGpFeYlI,24
9MxhtvOJtiw,1
9My6A__sH2Q,23
9N4kS7ZncmA,17
9N5cM8vyAWA,20
9NBC0yNrYG0,24
9NLjHE_vP4A,24
9NMRft54cdQ,28
9NQzzOXggkc,24
9NRgCd_YPiA,24
9NeBwIn5P6A,23
9NgrPaEJvcs,22
9NhtYmbwTvk,17
9O3fWn3Xxrk,17
9O7Z38na3K8,17
9OeVwaFBkfE,28
9Oqf5v4D_oc,22
9Or0anXGNvk,17
9P-io6o5JgE,24
9P4bMIDpWXw,20
9P7P1lxwZms,10
9PAzP8NEE3g,24
9PU0WZ0DxWc,24
9PUnaCntfBY,17
9PhM4iivwmI,27
9PhZ51kzlaA,24
9PqRzVES5J0,28
9Pu0V2jkPN0,26
9PzHPn_MQJw,10
9Q1ajjKwLnk,17
9QEGv7REuXw,25
9QHPo1wWYLM,24
9QR1gyQQ2oE,17
9Qj1FLpg71I,17
9QyDBOsu178,20
9R1xM_YZuig,22
9RBQpRne27k,15
9RNmb9ZPoXw,10
9RPfY79R6zM,20
9RvegVv-p8o,24
9S2GkiqTum0,1
9S3FRENg43I,23
9SDIdI2oXSw,10
9SILY47C95U,20
9SQeFvp4rY0,24
9SXDt69D2Y0,26
9SbuBy562YA,24
9SclSfDCGs4,23
9SmQOZWNyWE,10
9SnkcDn3nrE,17
9SqX5Hp44Do,10
9Sr1bNlYucQ,24
9SuNlLUpRQY,24
9Szlma8RM4Q,20
9TJtaEYg4ww,23
9TSXpGLNseg,27
9TeAqk1KTQE,17
9TeMbsz1bg4,24
9ThZgcMd-aE,10
9TixIiUtsWU,10
9TjXanLjpTU,10
9TkhNLOwtIk,22
9TqRNiqv8S8,17
9TqhGxfAwqI,10
9TvZg8QxdOw,17
9UH4MvyP-Jk,20
9UM86qcj8nY,22
9UMA_RH1SYc,2
9UR2cr6ke_A,24
9UUdE4ITnqk,20
9UinEpwdGcA,10
9UmxRvJ9-oI,10
9UnjKmTsOio,17
9V2R3yqpNnQ,17
9V4QEjBGV3c,24
9V7Dqrydlrw,24
9V7VvQk6k0U,17
9VT2RWsdlAE,24
9VTDcCg1xVk,24
9VYj6CFnO08,10
9Vol8u53QuE,23
9Vpb7NH3LSo,10
9VvmixeowNI,20
9W-nlfhh8Uo,10
9W74aeuqsiU,24
9W7hNcytwVw,15
9WA2k4d330k,17
9WB8cG1X6-M,24
9Wj03A4yjsM,1
9Wo9U7Cp8Fs,22
9Wv3GNmKTJU,10
9WvX8t0RsSk,17
9X6hH-Z1Tyw,10
9XPSjUejOh4,17
9X_HgJ3KMvY,24
9X_nbT89X-c,17
9X_poh0E5qg,20
9XcFZ8Rft8k,25
9Xk8GOcsDDc,20
9Y05bJfcOAk,10
9Y1diP4LJnE,10
9YJrhCRw62I,24
9YQ19x66U6E,24
9YRd3Plk0Ow,17
9Yd15Cbmvn0,24
9YkpCt48HnY,24
9ZBHr9zZ43k,17
9ZG9G3v1RPk,10
9ZZEiDyzy04,10
9ZbV7LF-mlc,17
9ZgMQJ29utA,24
9Zlnbs-NBUI,28
9ZnKJkZUGls,26
9_2T55jxJlM,27
9_6mTsagV4g,10
9_8NVcnwFIw,20
9_P50uLAIKo,10
9_QT5nWfY7U,22
9_Y-JA3johk,24
9_YduwHZZV8,17
9_c80GQjqOA,23
9_ggkviFVKA,24
9_x11mLAn8c,24
9a1Lbx-eOiE,17
9a3LDqJFrU0,24
9a3noL4i5J0,17
9aGR3PQz1Nw,24
9ac5vvtULIA,22
9aeUiw_0LhQ,27
9aeqN7B008k,17
9bFgElOE9s0,10
9bIjlwSxw1Y,20
9bKtwWtB9I4,24
9b_Vt5lja00,2
9bqk6ZUsKyA,24
9buk8RbpZk0,17
9bzH22RNCKw,20
9c3CYP7guf0,10
9cEiYQwYLPk,24
9cLrJk-y9qQ,24
9cNmUNHSBac,27
9cOq9N4rCrI,17
9cQd4RZT2Qo,24
9cYP3ujT0-c,19
9c_gHVimTjY,27
9ca2K5bJpvU,22
9ccS1diuNhc,24
9cjwT4nlwrQ,25
9cq1lPPeMUY,24
9ctUcvktD7c,20
9cxUrUwYJHQ,24
9dEI0CjiJgM,26
9dGfWdpiorA,24
9dO-rb-CxwU,15
9dOcvaDmRl0,24
9dOww5n3-aE,25
9dShc9Eak5M,20
9dg8W6dTprs,20
9dgDkfm1O6o,1
9dvyybO4JmU,23
9e3KJnHBboE,17
9e9D7ABgHpU,28
9eB1JuW18jc,23
9eK6yWjKbnQ,24
9eKbIvgIdtU,24
9eqJAKDL2zQ,24
9f1EEQIFxzc,24
9f4DQ31id8w,20
9fJ7YtJQJ0w,17
9fL0sKqlmLE,22
9fdmaT-2WCc,17
9fnWmPFU3DU,24
9fpfa1QP_8w,19
9fpkRNXZ5-g,17
9g-Mop_WEBA,1
9g34-yYgVMk,26
9g9j2s13I2s,10
9gKY60CJM2c,24
9gLMgYOpWr8,24
9gLSLMpJGGs,25
9gZqbK1REVw,17
9geUMXukevM,23
9gfDCXq6llQ,20
9gqX35u8SsE,20
9gqZC_IrHrg,17
9h5G4pfODlM,24
9hEBQwMWvFM,10
9hIyf0FyYZ0,10
9hJSBd720-E,24
9hPjBrkcRWo,10
9hT-Yv-Gqn8,17
9herycm1fSQ,24
9hhL8YnJGwM,17
9hlATAYXDaw,22
9hmY1gSAuRk,24
9hsxywyZXtk,20
9i4SKHbhbqk,24
9i4u03F7PYg,20
9iCkQb-V95c,17
9iCnUEchJtE,10
9iEBLoX2BxI,19
9iVqogvq-Ns,20
9ix7TUGVYIo,24
9j-2A9hb7ss,25
9j4t4oRJkmQ,1
9jDvQiZh3C8,17
9jR4QAcXfa4,24
9jSB9E2uZAo,24
9jWIZeGlzKQ,17
9jXbam3nCog,24
9jmBXR_giQA,17
9jogc9HMKhM,24
9jycpItX9l4,20
9kAU8d6ayCE,24
9kF_fT9_hk0,24
9kMICkmW8r8,24
9kOwbYtYLoo,24
9kQHGvNeDVM,10
9kUlIXlRrac,17
9kfXHhnTDcQ,22
9kffW9xMdN8,25
9kmdjBGg4vI,27
9knXaWFC-FQ,10
9ko6mHfgPKw,26
9krjiqk_Ki4,24
9lL9k-Q2i_E,2
9lP2QmRgtg8,24
9lPuJIcGdUM,20
9lTOa8pFcaY,20
9lW94-rU-HA,24
9lYSQmeShJo,24
9lZbGRb5jts,20
9mBWZYKP2ro,10
9mFYK3d2EUQ,24
9mR5y5DAVSg,10
9mVGToghknE,24
9mm0KO4ipXo,20
9mtBDqG5YAk,22
9nNOtEnRuIc,10
